749,371,173,059,118
749,161,187,053,107
749,230,200,053,107
749,617,203,062,125
750,375,193,056,112
750,163,188,052,105
750,228,204,053,107
750,620,204,062,125
750,499,161,050,101
751,361,166,054,108
751,379,194,058,117
751,227,206,053,107
751,624,206,060,120
751,495,159,051,103
752,492,159,051,103
752,354,166,053,106
752,629,207,060,121
752,222,206,055,110
753,485,157,051,102
753,344,164,053,106
753,221,208,055,111
753,637,207,059,118
754,479,152,053,106
754,340,163,053,107
754,221,209,055,110
754,402,208,053,107
754,638,205,059,118
755,473,155,053,107
755,331,157,057,114
755,641,202,060,120
755,408,208,055,110
755,222,214,055,110
756,468,155,053,107
756,326,158,056,112
756,414,204,058,116
756,642,203,058,117
756,225,215,055,110
757,465,155,052,104
757,320,158,055,110
757,422,206,057,114
757,642,201,059,119
757,224,215,056,112
758,462,159,050,101
758,317,157,055,110
758,426,205,057,114
758,642,201,058,117
758,225,215,057,114
759,308,160,054,108
759,208,181,053,107
759,640,196,059,119
759,433,202,059,119
759,226,220,057,114
759,453,160,053,106
760,302,158,055,110
760,211,182,053,107
760,638,194,060,120
760,436,202,061,123
760,227,222,057,114
761,298,159,054,108
761,228,222,058,117
761,638,193,059,118
761,441,206,059,119
762,447,211,057,114
762,295,162,051,103
762,636,194,058,116
762,231,225,056,113
763,290,161,051,102
763,635,191,057,114
763,451,210,057,114
763,233,226,056,112
764,285,159,052,105
764,426,155,056,112
764,236,222,059,118
764,632,190,057,114
764,456,215,055,111
765,282,160,052,105
765,424,158,055,110
765,237,217,062,125
765,630,189,057,114
765,460,215,056,113
766,418,158,055,111
766,625,186,059,119
766,248,223,061,122
766,468,217,056,113
767,622,186,059,119
767,473,216,057,115
767,253,222,061,123
768,266,162,052,104
768,618,187,058,117
768,261,230,056,113
768,476,219,056,113
769,257,162,054,109
769,610,186,058,116
769,485,219,058,116
769,269,232,057,114
770,255,160,055,110
770,609,188,056,113
770,490,218,060,120
770,273,234,057,115
771,254,160,053,107
771,377,164,056,112
771,605,187,056,113
771,497,221,057,114
771,277,233,058,116
772,254,157,053,106
772,368,163,059,119
772,599,185,058,116
772,292,237,055,111
772,507,226,056,113
773,249,157,052,105
773,358,163,060,120
773,597,183,059,119
773,512,227,057,115
773,295,238,057,115
774,246,158,051,103
774,353,170,056,112
774,595,182,060,120
774,517,229,057,115
774,299,237,058,116
775,244,158,051,103
775,350,178,052,105
775,595,183,059,118
775,521,229,058,117
775,303,240,058,116
776,240,155,051,103
776,284,159,051,103
776,334,170,057,114
776,594,186,057,114
776,528,230,060,120
776,313,240,060,121
777,236,151,053,106
777,288,158,051,102
777,321,240,061,122
777,594,186,057,114
777,533,231,060,121
778,233,152,053,107
778,594,187,057,115
778,538,232,061,123
778,324,246,058,116
779,227,152,052,105
779,307,180,054,109
779,597,190,057,114
779,547,233,060,121
779,332,252,057,115
780,225,155,050,101
780,300,176,054,108
780,598,192,056,112
780,551,230,063,127
780,336,253,057,115
781,222,153,051,103
781,296,173,055,110
781,601,193,056,112
781,554,234,062,124
781,340,254,058,117
782,219,150,053,106
782,290,179,054,109
782,602,195,056,113
782,558,236,061,122
782,343,254,059,118
783,215,150,053,106
783,277,176,056,112
783,603,199,057,115
783,350,254,062,124
783,563,239,062,124
784,214,150,052,105
784,321,152,052,104
784,272,178,055,110
784,602,201,058,117
784,566,240,062,124
784,357,256,061,123
785,214,150,051,103
785,324,150,053,106
785,265,179,054,108
785,603,201,059,118
785,568,238,066,132
785,363,257,062,125
786,212,151,051,102
786,333,148,053,106
786,256,181,052,104
786,605,203,060,121
786,576,245,063,127
786,377,258,059,118
787,337,146,052,105
787,253,180,052,105
787,606,202,064,128
787,577,246,063,127
787,380,258,061,122
787,212,151,050,101
788,343,146,051,103
788,248,179,053,106
788,609,206,062,124
788,580,247,062,125
788,383,257,062,124
788,211,151,050,100
789,349,146,052,104
789,240,180,051,103
789,615,212,060,121
789,585,249,065,131
789,211,147,050,100
790,619,215,059,119
790,588,250,067,134
790,236,180,051,102
791,232,175,053,106
791,622,218,057,114
791,592,253,066,133
792,230,174,053,107
792,595,253,066,132
792,622,219,059,119
793,228,174,053,107
793,622,221,060,121
793,598,253,066,133
793,416,258,064,129
794,378,147,053,107
794,226,172,053,107
794,600,252,067,135
794,420,259,063,126
795,379,146,054,108
795,222,169,054,108
795,625,224,063,126
795,427,260,065,130
795,601,251,068,136
